Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Activity,Price,MarketCap,EPS,PreviousEPS,LatestQuarterEPS,PreviousQuarterEPS,SameQuarterLastYearEPS,EPS_Growth,PreviousQuarterEPSGrowth,SameQuarterLastYearEPSGrowth,LatestBPS,PER,PBR,ROE,PEG,Raw_Adjusted_Growth,Adjusted_EPS_Growth,Raw_PEG,Adjusted_PEG,EPS_Base_Flag,Links
039420,케이엘넷,,73.475,39.3,80.8,98.5,75.3,3035.0,696.0,390.0,400.0,101.0,73.0,115.0,-2.5,38.35616438356164,-12.173913043478262,2917.0,7.782051282051282,1.040452519712033,13.369900582790539,,-2.5,-2.5,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/039420/total"" target=""_blank"">Naver Mobile</a>"
095660,네오위즈,,73.44999999999999,69.3,69.6,82.6,72.3,20700.0,4479.0,2723.0,-380.0,750.0,127.0,336.0,816.578947368421,490.5511811023622,123.21428571428572,25902.0,7.601909658464929,0.7991660875608061,10.512701721874759,0.00930946074836182,816.578947368421,816.578947368421,0.00930946074836182,0.00930946074836182,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/095660/total"" target=""_blank"">Naver Mobile</a>"
237880,클리오,,73.375,57.7,61.3,91.8,82.7,12120.0,2190.0,979.0,1101.0,376.0,193.0,147.0,-11.080835603996366,94.81865284974094,155.78231292517006,13511.0,12.379979570990807,0.8970468507142328,7.245947746280808,,-11.080835603996366,-11.080835603996366,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/237880/total"" target=""_blank"">Naver Mobile</a>"
045510,정원엔시스,,73.375,94.1,35.6,82.1,81.7,1039.0,335.0,58.0,19.0,23.0,19.0,0.0,205.26315789473685,21.052631578947366,,1423.0,17.913793103448278,0.7301475755446241,4.075895994378074,0.08727232537577366,205.26315789473685,205.26315789473685,0.08727232537577366,0.08727232537577366,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/045510/total"" target=""_blank"">Naver Mobile</a>"
005860,한일사료,,73.375,77.5,40.6,89.6,85.8,3400.0,1340.0,190.0,93.0,46.0,43.0,18.0,104.3010752688172,6.976744186046512,155.55555555555557,4147.0,17.894736842105264,0.8198697853870268,4.581625271280443,0.17156809549647314,104.3010752688172,104.3010752688172,0.17156809549647314,0.17156809549647314,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005860/total"" target=""_blank"">Naver Mobile</a>"
020120,키다리스튜디오,,73.35,81.1,60.0,74.2,78.1,3600.0,1334.0,296.0,-133.0,169.0,23.0,52.0,322.5563909774436,634.7826086956521,225.0,5638.0,12.162162162162161,0.6385242993969493,5.250088683930472,0.03770553770553771,322.5563909774436,322.5563909774436,0.03770553770553771,0.03770553770553771,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/020120/total"" target=""_blank"">Naver Mobile</a>"
131290,티에스이,,73.325,89.2,66.1,89.0,49.0,181500.0,276.0,6513.0,4166.0,3338.0,1760.0,281.0,56.337013922227555,89.6590909090909,1087.900355871886,46751.0,27.867342238599722,3.882269897970097,13.931252807426578,0.4946542299361161,56.337013922227555,56.337013922227555,0.4946542299361161,0.4946542299361161,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/131290/total"" target=""_blank"">Naver Mobile</a>"
092300,현우산업,,73.3,86.9,54.8,71.2,80.3,4275.0,814.0,602.0,257.0,209.0,50.0,4.0,134.24124513618676,318.0,5125.0,6137.0,7.101328903654485,0.6965944272445821,9.809353104122536,0.052899754441716025,134.24124513618676,134.24124513618676,0.052899754441716025,0.052899754441716025,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/092300/total"" target=""_blank"">Naver Mobile</a>"
072950,빛샘전자,,73.3,82.8,54.3,94.2,61.9,15320.0,1234.0,1180.0,698.0,406.0,333.0,164.0,69.05444126074498,21.92192192192192,147.5609756097561,10819.0,12.983050847457626,1.416027359275349,10.906738145854515,0.188011815176876,69.05444126074498,69.05444126074498,0.188011815176876,0.188011815176876,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/072950/total"" target=""_blank"">Naver Mobile</a>"
460930,현대힘스,,73.25,56.2,64.9,91.1,80.8,17230.0,6118.0,632.0,501.0,185.0,129.0,155.0,26.147704590818364,43.41085271317829,19.35483870967742,7177.0,27.2626582278481,2.4007245367145047,8.805907760902883,1.042640593294038,26.147704590818364,26.147704590818364,1.042640593294038,1.042640593294038,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/460930/total"" target=""_blank"">Naver Mobile</a>"
032580,피델릭스,,73.25,98.7,64.1,81.0,49.2,3865.0,1281.0,92.0,-61.0,159.0,38.0,-23.0,250.81967213114754,318.42105263157896,791.3043478260869,1511.0,42.01086956521739,2.557908669755129,6.088682991396426,0.1674943165672066,250.81967213114754,250.81967213114754,0.1674943165672066,0.1674943165672066,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/032580/total"" target=""_blank"">Naver Mobile</a>"
124500,아이티센글로벌,,73.25,87.9,44.7,66.2,94.2,51200.0,11881.0,2468.0,506.0,784.0,1129.0,326.0,387.7470355731225,-30.558015943312668,140.4907975460123,25163.0,20.74554294975689,2.0347335373365656,9.808051504192663,0.053502776414765474,387.7470355731225,387.7470355731225,0.053502776414765474,0.053502776414765474,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/124500/total"" target=""_blank"">Naver Mobile</a>"
104830,원익머트리얼즈,,73.2,52.5,72.8,93.5,74.0,46450.0,5856.0,4046.0,2755.0,1146.0,1117.0,963.0,46.86025408348458,2.5962399283795885,19.003115264797508,42403.0,11.48047454275828,1.0954413602811122,9.541777704407707,0.2449938603044079,46.86025408348458,46.86025408348458,0.2449938603044079,0.2449938603044079,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/104830/total"" target=""_blank"">Naver Mobile</a>"
237690,에스티팜,,73.175,90.6,80.0,86.1,36.0,131400.0,27394.0,3311.0,1416.0,723.0,1485.0,50.0,133.8276836158192,-51.31313131313131,1346.0,29319.0,39.68589549984899,4.481735393430881,11.293018179337631,0.29654473893290856,133.8276836158192,133.8276836158192,0.29654473893290856,0.29654473893290856,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/237690/total"" target=""_blank"">Naver Mobile</a>"
067310,하나마이크론,,73.175,93.0,68.9,61.1,69.7,52900.0,35160.0,1544.0,-138.0,919.0,341.0,-52.0,1218.840579710145,169.50146627565982,1867.3076923076924,11024.0,34.26165803108808,4.798621190130624,14.005805515239478,0.028110040477349316,1218.840579710145,1218.840579710145,0.028110040477349316,0.028110040477349316,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/067310/total"" target=""_blank"">Naver Mobile</a>"
114090,GKL,,73.15,46.2,68.0,90.3,88.1,12610.0,7800.0,744.0,630.0,244.0,-11.0,260.0,18.095238095238095,2318.1818181818185,-6.153846153846154,7023.0,16.948924731182796,1.7955289762209883,10.593763348996156,0.9366511035653651,18.095238095238095,18.095238095238095,0.9366511035653651,0.9366511035653651,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/114090/total"" target=""_blank"">Naver Mobile</a>"
080010,이상네트웍스,,73.125,53.8,74.4,92.8,71.5,7760.0,763.0,1451.0,1224.0,305.0,171.0,338.0,18.545751633986928,78.3625730994152,-9.763313609467456,17572.0,5.3480358373535495,0.4416116549055315,8.257455042112452,0.2883698618907817,18.545751633986928,18.545751633986928,0.2883698618907817,0.2883698618907817,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/080010/total"" target=""_blank"">Naver Mobile</a>"
138610,나이벡,,73.075,78.0,71.7,82.3,60.3,21550.0,2450.0,641.0,-974.0,101.0,-97.0,-133.0,165.81108829568788,204.12371134020617,175.93984962406014,4136.0,33.61934477379095,5.210348162475822,15.498065764023211,0.20275691523016956,165.81108829568788,165.81108829568788,0.20275691523016956,0.20275691523016956,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/138610/total"" target=""_blank"">Naver Mobile</a>"
263720,디앤씨미디어,,73.02499999999999,53.4,67.8,96.2,74.7,10900.0,1353.0,660.0,882.0,172.0,-65.0,154.0,-25.170068027210885,364.6153846153846,11.688311688311687,7749.0,16.515151515151516,1.406633113950187,8.517228029423151,,-25.170068027210885,-25.170068027210885,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/263720/total"" target=""_blank"">Naver Mobile</a>"
402490,그린리소스,,72.95,78.9,72.0,62.6,78.3,16400.0,2738.0,830.0,257.0,386.0,-87.0,170.0,222.95719844357978,543.6781609195402,127.05882352941175,4707.0,19.759036144578314,3.4841725090291056,17.63331208837901,0.08862255303938266,222.95719844357978,222.95719844357978,0.08862255303938266,0.08862255303938266,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/402490/total"" target=""_blank"">Naver Mobile</a>"
333430,일승,,72.94999999999999,72.8,77.6,81.1,60.3,5000.0,1536.0,298.0,66.0,81.0,150.0,25.0,351.5151515151515,-46.0,224.00000000000003,3076.0,16.778523489932887,1.625487646293888,9.687906371911573,0.04773200647998149,351.5151515151515,351.5151515151515,0.04773200647998149,0.04773200647998149,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/333430/total"" target=""_blank"">Naver Mobile</a>"
098460,고영,,72.9,82.4,72.9,96.4,39.9,36400.0,24990.0,396.0,247.0,228.0,114.0,47.0,60.32388663967612,100.0,385.1063829787234,5009.0,91.91919191919192,7.266919544819325,7.905769614693551,1.5237611009423089,60.32388663967612,60.32388663967612,1.5237611009423089,1.5237611009423089,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/098460/total"" target=""_blank"">Naver Mobile</a>"
213420,덕산네오룩스,,72.9,77.0,74.3,90.4,49.9,47000.0,11671.0,2460.0,1826.0,649.0,898.0,330.0,34.720700985761226,-27.728285077951004,96.66666666666667,19640.0,19.10569105691057,2.3930753564154785,12.525458248472503,0.550268010566541,34.720700985761226,34.720700985761226,0.550268010566541,0.550268010566541,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/213420/total"" target=""_blank"">Naver Mobile</a>"
003650,미창석유,,72.89999999999999,57.9,74.8,97.6,61.3,123400.0,2147.0,47533.0,22364.0,9739.0,11451.0,1792.0,112.54247898408155,-14.950659331062791,443.4709821428571,282511.0,2.596091136683988,0.4367971512613668,16.825185567995582,0.023067655520998334,112.54247898408155,112.54247898408155,0.023067655520998334,0.023067655520998334,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003650/total"" target=""_blank"">Naver Mobile</a>"
241520,DSC인베스트먼트,,72.875,96.8,79.2,67.5,48.0,13680.0,3639.0,799.0,278.0,137.0,469.0,-12.0,187.41007194244602,-70.78891257995735,1241.6666666666665,4994.0,17.121401752190238,2.7392871445734883,15.999199038846616,0.09135795944546807,187.41007194244602,187.41007194244602,0.09135795944546807,0.09135795944546807,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/241520/total"" target=""_blank"">Naver Mobile</a>"
443060,HD현대마린솔루션,,72.85,48.2,79.5,88.0,75.7,215500.0,96616.0,6789.0,6496.0,2189.0,1639.0,1412.0,4.510467980295566,33.557046979865774,55.02832861189801,18893.0,31.742524672263958,11.406340972847087,35.93394378870481,7.037523558738113,4.510467980295566,4.510467980295566,7.037523558738113,7.037523558738113,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/443060/total"" target=""_blank"">Naver Mobile</a>"
032850,비트컴퓨터,,72.8,46.2,72.8,98.0,74.2,4880.0,811.0,461.0,435.0,110.0,113.0,93.0,5.977011494252873,-2.6548672566371683,18.27956989247312,4431.0,10.585683297180044,1.1013315278718123,10.403972015346422,1.7710662439512765,5.977011494252873,5.977011494252873,1.7710662439512765,1.7710662439512765,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/032850/total"" target=""_blank"">Naver Mobile</a>"
008930,한미사이언스,,72.75,64.0,68.9,78.7,79.4,35000.0,23937.0,1989.0,771.0,624.0,472.0,366.0,157.97665369649806,32.20338983050847,70.49180327868852,14623.0,17.596782302664657,2.3934897079942554,13.601860083430212,0.11138849881243391,157.97665369649806,157.97665369649806,0.11138849881243391,0.11138849881243391,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/008930/total"" target=""_blank"">Naver Mobile</a>"
326030,SK바이오팜,,72.725,87.3,89.4,85.0,29.2,96600.0,75651.0,4454.0,3249.0,1343.0,1744.0,298.0,37.08833487226839,-22.993119266055047,350.6711409395973,11902.0,21.688370004490345,8.116282977650815,37.4222819694169,0.5847760509924409,37.08833487226839,37.08833487226839,0.5847760509924409,0.5847760509924409,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/326030/total"" target=""_blank"">Naver Mobile</a>"
453340,현대그린푸드,,72.725,54.6,55.1,92.3,88.9,18380.0,5974.0,3002.0,2326.0,1113.0,12.0,794.0,29.062768701633708,9175.0,40.17632241813602,23154.0,6.122584943371086,0.7938153234862226,12.965362356396303,0.2106676416905495,29.062768701633708,29.062768701633708,0.2106676416905495,0.2106676416905495,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/453340/total"" target=""_blank"">Naver Mobile</a>"
064480,브리지텍,,72.7,69.7,41.1,90.2,89.8,3910.0,467.0,145.0,-318.0,34.0,167.0,-67.0,145.59748427672957,-79.64071856287424,150.7462686567164,3584.0,26.96551724137931,1.0909598214285714,4.045758928571429,0.18520592835331792,145.59748427672957,145.59748427672957,0.18520592835331792,0.18520592835331792,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/064480/total"" target=""_blank"">Naver Mobile</a>"
009540,HD한국조선해양,,72.7,71.2,72.2,64.0,83.4,416000.0,294416.0,35567.0,20895.0,11929.0,9654.0,7000.0,70.2177554438861,23.565361508183138,70.41428571428571,244677.0,11.696235274271094,1.7002006727236316,14.53630704970226,0.16657090788978632,70.2177554438861,70.2177554438861,0.16657090788978632,0.16657090788978632,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/009540/total"" target=""_blank"">Naver Mobile</a>"
241710,코스메카코리아,,72.7,76.2,64.9,80.4,69.3,85300.0,9110.0,5160.0,3896.0,1617.0,1101.0,712.0,32.4435318275154,46.86648501362398,127.1067415730337,29217.0,16.531007751937985,2.9195331485094296,17.660950816305576,0.5095316946325189,32.4435318275154,32.4435318275154,0.5095316946325189,0.5095316946325189,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/241710/total"" target=""_blank"">Naver Mobile</a>"
078070,유비쿼스홀딩스,,72.625,72.6,72.9,94.7,50.3,14800.0,2606.0,1516.0,402.0,569.0,308.0,210.0,277.11442786069654,84.74025974025975,170.95238095238093,22146.0,9.762532981530343,0.6682922423914025,6.84547999638761,0.035229248281644504,277.11442786069654,277.11442786069654,0.035229248281644504,0.035229248281644504,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/078070/total"" target=""_blank"">Naver Mobile</a>"
419530,SAMG엔터,,72.60000000000001,61.2,68.9,84.5,75.8,38900.0,3901.0,2894.0,-721.0,454.0,-6.0,561.0,501.3869625520111,7666.666666666667,-19.073083778966133,8159.0,13.441603317208017,4.767741144748131,35.47003309229072,0.02680884091758501,501.3869625520111,501.3869625520111,0.02680884091758501,0.02680884091758501,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/419530/total"" target=""_blank"">Naver Mobile</a>"
439090,마녀공장,,72.6,52.7,77.8,94.6,65.3,16240.0,2662.0,759.0,988.0,372.0,107.0,170.0,-23.178137651821864,247.66355140186914,118.82352941176471,7883.0,21.3965744400527,2.0601293923633133,9.628314093619181,,-23.178137651821864,-23.178137651821864,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/439090/total"" target=""_blank"">Naver Mobile</a>"
003690,코리안리,,72.56666666666666,70.4,75.8,71.5,,13130.0,23203.0,2498.0,2003.0,1214.0,224.0,539.0,24.71293060409386,441.96428571428567,125.23191094619665,21488.0,5.256204963971177,0.6110387192851824,11.625093075204765,0.21269047561281348,24.71293060409386,24.71293060409386,0.21269047561281348,0.21269047561281348,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003690/total"" target=""_blank"">Naver Mobile</a>"
028100,동아지질,,72.5,70.7,53.5,85.1,80.7,16250.0,2176.0,1501.0,799.0,316.0,494.0,214.0,87.85982478097623,-36.032388663967616,47.66355140186916,16869.0,10.826115922718188,0.9633054715750785,8.89797854051811,0.12322032225429959,87.85982478097623,87.85982478097623,0.12322032225429959,0.12322032225429959,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/028100/total"" target=""_blank"">Naver Mobile</a>"
010240,흥국,,72.5,64.1,68.9,89.3,67.7,5680.0,665.0,1192.0,876.0,420.0,301.0,270.0,36.07305936073059,39.53488372093023,55.55555555555556,10489.0,4.76510067114094,0.5415196872914482,11.364286395271236,0.1320958287316286,36.07305936073059,36.07305936073059,0.1320958287316286,0.1320958287316286,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010240/total"" target=""_blank"">Naver Mobile</a>"
089790,제이티,,72.475,82.7,59.2,77.3,70.7,6130.0,632.0,336.0,312.0,302.0,106.0,-71.0,7.6923076923076925,184.9056603773585,525.3521126760563,6481.0,18.24404761904762,0.945841691097053,5.184385125752199,2.3717261904761906,7.6923076923076925,7.6923076923076925,2.3717261904761906,2.3717261904761906,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/089790/total"" target=""_blank"">Naver Mobile</a>"
035610,솔본,,72.45,73.4,65.1,77.9,73.4,3705.0,1013.0,1135.0,705.0,52.0,-193.0,-319.0,60.99290780141844,126.94300518134716,116.30094043887146,11738.0,3.26431718061674,0.3156415062191174,9.669449650707106,0.05351961889150701,60.99290780141844,60.99290780141844,0.05351961889150701,0.05351961889150701,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/035610/total"" target=""_blank"">Naver Mobile</a>"
115480,씨유메디칼,,72.45,88.6,77.0,80.9,43.3,548.0,332.0,52.0,-66.0,49.0,-39.0,10.0,178.78787878787878,225.64102564102564,390.0,1217.0,10.538461538461538,0.45028759244042726,4.272801972062449,0.05894393741851369,178.78787878787878,178.78787878787878,0.05894393741851369,0.05894393741851369,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/115480/total"" target=""_blank"">Naver Mobile</a>"
001060,JW중외제약,,72.45,56.6,71.6,86.8,74.8,30000.0,6986.0,3072.0,2681.0,1180.0,658.0,750.0,14.584110406564715,79.33130699088146,57.333333333333336,16395.0,9.765625,1.829826166514181,18.737419945105216,0.6696071771099744,14.584110406564715,14.584110406564715,0.6696071771099744,0.6696071771099744,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/001060/total"" target=""_blank"">Naver Mobile</a>"
064400,LG씨엔에스,,72.425,48.1,67.1,90.9,83.6,86600.0,83903.0,4764.0,4222.0,831.0,1832.0,586.0,12.837517764092846,-54.63973799126638,41.80887372013652,30268.0,18.178001679261126,2.8611074402008723,15.73939474031981,1.4160059610671676,12.837517764092846,12.837517764092846,1.4160059610671676,1.4160059610671676,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/064400/total"" target=""_blank"">Naver Mobile</a>"
007810,코리아써키트,,72.4,86.5,46.9,83.4,72.8,91000.0,21824.0,2973.0,-4812.0,1050.0,1147.0,47.0,161.78304239401496,-8.456843940714908,2134.0425531914893,35266.0,30.60881264715775,2.5803890432711394,8.430216072137469,0.18919666853965716,161.78304239401496,161.78304239401496,0.18919666853965716,0.18919666853965716,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/007810/total"" target=""_blank"">Naver Mobile</a>"
114450,그린생명과학,,72.4,88.9,50.4,79.7,70.6,2795.0,559.0,151.0,-32.0,88.0,36.0,-57.0,571.875,144.44444444444443,254.38596491228068,2002.0,18.509933774834437,1.396103896103896,7.542457542457543,0.0323670973111859,571.875,571.875,0.0323670973111859,0.0323670973111859,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/114450/total"" target=""_blank"">Naver Mobile</a>"
466410,사이냅소프트,,72.375,59.4,81.8,97.5,50.8,11000.0,554.0,1184.0,,288.0,398.0,236.0,,-27.63819095477387,22.033898305084744,14132.0,9.29054054054054,0.7783753184262666,8.378148881969997,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/466410/total"" target=""_blank"">Naver Mobile</a>"
007120,미래아이앤지,,72.375,92.5,60.7,83.4,52.9,1549.0,447.0,-47.0,-301.0,28.0,1.0,-15.0,84.38538205980066,2700.0,286.6666666666667,1714.0,,0.9037339556592765,-2.7421236872812136,,84.38538205980066,84.38538205980066,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/007120/total"" target=""_blank"">Naver Mobile</a>"
265560,영화테크,,72.375,55.3,80.8,88.9,64.5,8810.0,942.0,2236.0,1309.0,724.0,827.0,270.0,70.81741787624141,-12.4546553808948,168.14814814814815,9527.0,3.940071556350626,0.9247402120289703,23.47013750393618,0.05563704063929848,70.81741787624141,70.81741787624141,0.05563704063929848,0.05563704063929848,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/265560/total"" target=""_blank"">Naver Mobile</a>"
263020,디케이앤디,,72.325,67.4,59.5,84.7,77.7,3735.0,517.0,629.0,431.0,157.0,133.0,98.0,45.93967517401392,18.045112781954884,60.204081632653065,6085.0,5.9379968203497615,0.6138044371405095,10.336894001643387,0.12925639543286602,45.93967517401392,45.93967517401392,0.12925639543286602,0.12925639543286602,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/263020/total"" target=""_blank"">Naver Mobile</a>"
093190,빅솔론,,72.325,85.9,70.4,91.9,41.1,8120.0,1562.0,1208.0,705.0,342.0,493.0,86.0,71.34751773049646,-30.628803245436103,297.6744186046512,11924.0,6.7218543046357615,0.680979537068098,10.130828581013084,0.09421286848445748,71.34751773049646,71.34751773049646,0.09421286848445748,0.09421286848445748,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/093190/total"" target=""_blank"">Naver Mobile</a>"
227840,현대코퍼레이션홀딩스,,72.3,53.9,60.1,96.4,78.8,13000.0,1183.0,3960.0,4517.0,1017.0,1112.0,1085.0,-12.331193269869383,-8.543165467625899,-6.267281105990784,37439.0,3.282828282828283,0.3472314965677502,10.577205587756083,,-12.331193269869383,-12.331193269869383,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/227840/total"" target=""_blank"">Naver Mobile</a>"
173130,오파스넷,,72.2,68.3,59.2,82.3,79.0,7470.0,975.0,1076.0,758.0,142.0,350.0,37.0,41.952506596306065,-59.42857142857143,283.78378378378375,4868.0,6.942379182156134,1.5345110928512735,22.103533278553822,0.16548186855579716,41.952506596306065,41.952506596306065,0.16548186855579716,0.16548186855579716,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/173130/total"" target=""_blank"">Naver Mobile</a>"
366030,공구우먼,,72.175,50.2,76.4,97.6,64.5,6300.0,1427.0,479.0,326.0,206.0,111.0,56.0,46.93251533742331,85.58558558558559,267.85714285714283,3766.0,13.152400835073069,1.6728624535315986,12.719065321295805,0.28024069753162223,46.93251533742331,46.93251533742331,0.28024069753162223,0.28024069753162223,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/366030/total"" target=""_blank"">Naver Mobile</a>"
042000,카페24,,72.15,50.5,68.5,91.6,78.0,21750.0,5275.0,1656.0,1249.0,262.0,544.0,217.0,32.586068855084065,-51.83823529411765,20.737327188940093,10821.0,13.134057971014492,2.0099805932908232,15.303576379262546,0.4030574546878895,32.586068855084065,32.586068855084065,0.4030574546878895,0.4030574546878895,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/042000/total"" target=""_blank"">Naver Mobile</a>"
033500,동성화인텍,,72.125,64.0,64.4,88.0,72.1,22350.0,6703.0,2134.0,1323.0,571.0,512.0,301.0,61.30007558578987,11.5234375,89.70099667774086,8805.0,10.473289597000937,2.5383304940374787,24.236229415105054,0.17085280070076744,61.30007558578987,61.30007558578987,0.17085280070076744,0.17085280070076744,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/033500/total"" target=""_blank"">Naver Mobile</a>"
241770,메카로,,72.1,67.5,72.4,96.1,52.4,39150.0,3990.0,1322.0,969.0,483.0,80.0,398.0,36.42930856553148,503.74999999999994,21.35678391959799,20508.0,29.614220877458397,1.909011117612639,6.446264872244978,0.8129229470327815,36.42930856553148,36.42930856553148,0.8129229470327815,0.8129229470327815,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/241770/total"" target=""_blank"">Naver Mobile</a>"
090080,평화산업,,72.1,75.2,62.5,61.2,89.5,959.0,527.0,414.0,77.0,155.0,166.0,26.0,437.6623376623376,-6.626506024096386,496.1538461538462,1288.0,2.316425120772947,0.7445652173913043,32.142857142857146,0.005292722086039078,437.6623376623376,437.6623376623376,0.005292722086039078,0.005292722086039078,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/090080/total"" target=""_blank"">Naver Mobile</a>"
031820,아이티센씨티에스,,72.05,81.1,50.8,70.9,85.4,7960.0,964.0,6455.0,1491.0,1597.0,2610.0,-494.0,332.93091884641177,-38.81226053639847,423.2793522267206,31207.0,1.233152594887684,0.25507097766526743,20.684461819463582,0.0037039293291247725,332.93091884641177,332.93091884641177,0.0037039293291247725,0.0037039293291247725,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/031820/total"" target=""_blank"">Naver Mobile</a>"
100120,뷰웍스,,72.02499999999999,77.6,71.1,83.1,56.3,32000.0,2871.0,3253.0,1733.0,1064.0,1208.0,261.0,87.70917484131564,-11.920529801324504,307.6628352490422,27056.0,9.837073470642483,1.1827321111768185,12.023211117681845,0.11215558108304884,87.70917484131564,87.70917484131564,0.11215558108304884,0.11215558108304884,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/100120/total"" target=""_blank"">Naver Mobile</a>"
383220,F&F,,71.975,58.5,87.0,89.6,52.8,84200.0,32255.0,13393.0,9076.0,5157.0,4034.0,2167.0,47.565006610841785,27.83837382250868,137.978772496539,51715.0,6.2868662734264165,1.6281543072609495,25.897708595185147,0.1321741910994166,47.565006610841785,47.565006610841785,0.1321741910994166,0.1321741910994166,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/383220/total"" target=""_blank"">Naver Mobile</a>"
093320,케이아이엔엑스,,71.975,63.9,74.2,91.9,57.9,114700.0,5597.0,4348.0,3516.0,1462.0,1338.0,618.0,23.66325369738339,9.267563527653214,136.5695792880259,51518.0,26.379944802207913,2.2264063045925697,8.439768624558406,1.1148063212086903,23.66325369738339,23.66325369738339,1.1148063212086903,1.1148063212086903,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/093320/total"" target=""_blank"">Naver Mobile</a>"
339950,아이비김영,,71.92500000000001,70.0,68.8,58.4,90.5,2825.0,1270.0,473.0,303.0,16.0,122.0,3.0,56.10561056105611,-86.88524590163934,433.3333333333333,1298.0,5.972515856236787,2.1764252696456086,36.440677966101696,0.10645131202586743,56.10561056105611,56.10561056105611,0.10645131202586743,0.10645131202586743,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/339950/total"" target=""_blank"">Naver Mobile</a>"
