Symbol,Name,corp_code,year_requested,reprt_requested,year_fetched,reprt_fetched,ok,final_fs,status,rows,message,used_source,file_cfs,file_ofs,exists_cfs,exists_ofs,http_status,attempt_log
186230,그린플러스,00602279,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\186230\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\186230\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
186230,그린플러스,00602279,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\186230\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\186230\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
186230,그린플러스,00602279,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\186230\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\186230\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
900070,글로벌에스엠,00783246,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\900070\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\900070\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
900070,글로벌에스엠,00783246,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\900070\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\900070\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
900070,글로벌에스엠,00783246,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\900070\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\900070\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
900070,글로벌에스엠,00783246,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\900070\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\900070\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
204620,글로벌텍스프리,01042711,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\204620\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\204620\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
204620,글로벌텍스프리,01042711,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\204620\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\204620\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
204620,글로벌텍스프리,01042711,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\204620\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\204620\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
204620,글로벌텍스프리,01042711,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\204620\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\204620\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
019660,글로본,00159731,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\019660\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\019660\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
019660,글로본,00159731,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\019660\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\019660\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
019660,글로본,00159731,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\019660\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\019660\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
019660,글로본,00159731,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\019660\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\019660\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
053260,금강철강,00105475,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\053260\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\053260\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
053260,금강철강,00105475,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\053260\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\053260\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
053260,금강철강,00105475,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\053260\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\053260\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
053260,금강철강,00105475,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\053260\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\053260\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
282720,금양그린파워,00872656,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\282720\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\282720\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
282720,금양그린파워,00872656,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\282720\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\282720\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
282720,금양그린파워,00872656,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\282720\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\282720\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
282720,금양그린파워,00872656,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\282720\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\282720\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
036190,금화피에스시,00176516,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\036190\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\036190\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
036190,금화피에스시,00176516,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\036190\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\036190\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
036190,금화피에스시,00176516,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\036190\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\036190\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
036190,금화피에스시,00176516,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\036190\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\036190\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
049080,기가레인,00377018,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\049080\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\049080\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
049080,기가레인,00377018,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\049080\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\049080\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
049080,기가레인,00377018,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\049080\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\049080\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
049080,기가레인,00377018,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\049080\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\049080\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
420770,기가비스,00765569,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\420770\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\420770\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
420770,기가비스,00765569,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\420770\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\420770\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
420770,기가비스,00765569,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\420770\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\420770\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
420770,기가비스,00765569,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\420770\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\420770\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
035460,기산텔레콤,00258421,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\035460\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\035460\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
035460,기산텔레콤,00258421,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\035460\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\035460\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
035460,기산텔레콤,00258421,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\035460\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\035460\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
035460,기산텔레콤,00258421,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\035460\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\035460\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
407400,꿈비,01586455,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\407400\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\407400\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
407400,꿈비,01586455,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\407400\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\407400\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
407400,꿈비,01586455,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\407400\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\407400\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
407400,꿈비,01586455,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\407400\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\407400\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
187790,나노,00994994,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\187790\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\187790\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
187790,나노,00994994,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\187790\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\187790\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
187790,나노,00994994,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\187790\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\187790\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
187790,나노,00994994,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\187790\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\187790\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
121600,나노신소재,00439965,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\121600\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\121600\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
121600,나노신소재,00439965,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\121600\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\121600\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
121600,나노신소재,00439965,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\121600\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\121600\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
121600,나노신소재,00439965,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\121600\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\121600\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
286750,나노실리칸첨단소재,01136001,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\286750\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\286750\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
286750,나노실리칸첨단소재,01136001,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\286750\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\286750\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
286750,나노실리칸첨단소재,01136001,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\286750\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\286750\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
286750,나노실리칸첨단소재,01136001,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\286750\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\286750\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
247660,나노씨엠에스,00660459,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\247660\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\247660\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
247660,나노씨엠에스,00660459,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\247660\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\247660\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
247660,나노씨엠에스,00660459,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\247660\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\247660\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
247660,나노씨엠에스,00660459,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\247660\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\247660\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
039860,나노엔텍,00230425,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\039860\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\039860\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
039860,나노엔텍,00230425,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\039860\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\039860\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
039860,나노엔텍,00230425,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\039860\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\039860\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
039860,나노엔텍,00230425,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\039860\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\039860\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
091970,나노캠텍,00542074,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\091970\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\091970\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
091970,나노캠텍,00542074,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\091970\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\091970\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
091970,나노캠텍,00542074,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\091970\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\091970\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
091970,나노캠텍,00542074,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\091970\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\091970\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
417010,나노팀,01524118,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\417010\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\417010\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
417010,나노팀,01524118,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\417010\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\417010\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
417010,나노팀,01524118,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\417010\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\417010\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
417010,나노팀,01524118,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\417010\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\417010\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
405920,나라셀라,01021639,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\405920\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\405920\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
405920,나라셀라,01021639,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\405920\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\405920\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
405920,나라셀라,01021639,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\405920\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\405920\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
405920,나라셀라,01021639,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\405920\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\405920\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
051490,나라엠앤디,00297095,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\051490\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\051490\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
051490,나라엠앤디,00297095,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\051490\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\051490\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
051490,나라엠앤디,00297095,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\051490\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\051490\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
051490,나라엠앤디,00297095,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\051490\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\051490\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
137080,나래나노텍,00362122,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\137080\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\137080\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
137080,나래나노텍,00362122,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\137080\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\137080\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
137080,나래나노텍,00362122,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\137080\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\137080\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
137080,나래나노텍,00362122,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\137080\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\137080\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
190510,나무가,00819374,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\190510\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\190510\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
190510,나무가,00819374,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\190510\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\190510\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
190510,나무가,00819374,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\190510\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\190510\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
190510,나무가,00819374,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\190510\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\190510\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
242040,나무기술,01136348,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\242040\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\242040\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
242040,나무기술,01136348,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\242040\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\242040\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
242040,나무기술,01136348,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\242040\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\242040\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
242040,나무기술,01136348,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\242040\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\242040\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
293580,나우IB,00651017,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\293580\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\293580\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
293580,나우IB,00651017,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\293580\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\293580\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
293580,나우IB,00651017,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\293580\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\293580\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
293580,나우IB,00651017,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\293580\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\293580\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
459510,나우로보틱스,01594791,2025,11013,,,False,NONE,013|013,0,조회된 데이타가 없습니다. | 조회된 데이타가 없습니다.,new,Dart_Report\459510\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\459510\raw_FS_2025Q1_11013_OFS.csv,False,False,,fiscal_month=12 ; 2025/11013/CFS status=013 rows=0 ; 2025/11013/OFS status=013 rows=0
459510,나우로보틱스,01594791,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\459510\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\459510\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
459510,나우로보틱스,01594791,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\459510\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\459510\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
459510,나우로보틱스,01594791,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\459510\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\459510\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
138610,나이벡,00767628,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\138610\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\138610\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
138610,나이벡,00767628,2025,11012,2025.0,11012,True,OFS,,0,,cached,Dart_Report\138610\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\138610\raw_FS_2025Q2_11012_OFS.csv,False,True,,fiscal_month=12
138610,나이벡,00767628,2025,11014,2025.0,11014,True,OFS,,0,,cached,Dart_Report\138610\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\138610\raw_FS_2025Q3_11014_OFS.csv,False,True,,fiscal_month=12
138610,나이벡,00767628,2025,11011,2025.0,11011,True,OFS,,0,,cached,Dart_Report\138610\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\138610\raw_FS_2025Q4_11011_OFS.csv,False,True,,fiscal_month=12
130580,나이스디앤비,00606293,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\130580\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\130580\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
130580,나이스디앤비,00606293,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\130580\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\130580\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
130580,나이스디앤비,00606293,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\130580\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\130580\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
130580,나이스디앤비,00606293,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\130580\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\130580\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
036800,나이스정보통신,00264945,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\036800\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\036800\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
036800,나이스정보통신,00264945,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\036800\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\036800\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
036800,나이스정보통신,00264945,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\036800\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\036800\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
036800,나이스정보통신,00264945,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\036800\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\036800\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
267320,나인테크,01208849,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\267320\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\267320\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
267320,나인테크,01208849,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\267320\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\267320\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
267320,나인테크,01208849,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\267320\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\267320\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
267320,나인테크,01208849,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\267320\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\267320\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
111710,남화산업,00245694,2025,11013,2025.0,11013,True,OFS,,0,,cached,Dart_Report\111710\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\111710\raw_FS_2025Q1_11013_OFS.csv,False,True,,fiscal_month=12
